year,month,product,country,volume_kg,value_usd
2023,07,FISH NSPF SMOKED,GRENADA,239,4828
2023,07,FISH NSPF SMOKED,SPAIN,1133,22126
2023,07,FISH NSPF SMOKED,TURKS & CAICOS IS.,160,3245
2023,07,FISH NSPF SURIMI,CANADA,92004,192851
2023,07,FISH NSPF SURIMI,NETHERLANDS,223020,547885
2023,07,FISH NSPF SURIMI,POLAND,46112,117300
2023,07,FISH NSPF SURIMI,SPAIN,308080,807430
2023,07,"FISH,SHELLFISH JUICE FROM MEAT",BRAZIL,8164,104389
2023,07,"FISH,SHELLFISH JUICE FROM MEAT",CANADA,14879,139655
2023,07,"FISH,SHELLFISH JUICE FROM MEAT",EL SALVADOR,7683,34805
2023,07,"FISH,SHELLFISH JUICE FROM MEAT",INDIA,6532,95000
2023,07,"FISH,SHELLFISH JUICE FROM MEAT",JAPAN,849,3844
2023,07,"FISH,SHELLFISH JUICE FROM MEAT",MEXICO,38391,184863
2023,07,"FISH,SHELLFISH JUICE FROM MEAT",SOUTH KOREA,2763,12519
2023,07,"FISH,SHELLFISH NSPF JUICE",CANADA,18838,58271
2023,07,"FISH,SHELLFISH NSPF JUICE",CHINA - HONG KONG,1016,2649
2023,07,"FISH,SHELLFISH NSPF JUICE",COSTA RICA,1200,14424
2023,07,"FISH,SHELLFISH NSPF JUICE",INDIA,12097,95000
2023,07,"FISH,SHELLFISH NSPF JUICE",PANAMA,14576,47564
2023,07,"FLATFISH HALIBUT ATLANTIC,PACIFIC FROZEN",CANADA,24418,173766
2023,07,FLATFISH HALIBUT NSPF FILLET FROZEN,CANADA,2233,25319
2023,07,"FLATFISH HALIBUT,GREENLAND TURBOT FRESH",CANADA,181439,2787622
2023,07,FLATFISH NSPF FILLET FRESH,CANADA,6932,69232
2023,07,FLATFISH NSPF FILLET FRESH,FRANCE,25376,274688
2023,07,FLATFISH NSPF FILLET FROZEN,CANADA,462,2964
2023,07,FLATFISH NSPF FRESH,CANADA,261,2736
2023,07,FLATFISH NSPF FRESH,MEXICO,992,5855
2023,07,FLATFISH NSPF FROZEN,CAYMAN IS.,31331,37990
2023,07,FLATFISH NSPF FROZEN,CHINA,2799305,5715280
2023,07,FLATFISH NSPF FROZEN,DOMINICAN REPUBLIC,123750,144169
2023,07,FLATFISH NSPF FROZEN,ECUADOR,23375,22907
2023,07,FLATFISH NSPF FROZEN,INDIA,252540,201693
2023,07,FLATFISH NSPF FROZEN,JAPAN,69945,178185
2023,07,FLATFISH NSPF FROZEN,MALAYSIA,2474,3000
2023,07,FLATFISH NSPF FROZEN,MEXICO,80127,93019
2023,07,FLATFISH NSPF FROZEN,NETHERLANDS,54000,99236
2023,07,FLATFISH NSPF FROZEN,SINT MAARTEN,2082,25049
2023,07,FLATFISH NSPF FROZEN,SOUTH KOREA,681256,1349732
2023,07,FLATFISH NSPF FROZEN,SPAIN,79312,61985
2023,07,FLATFISH PLAICE FRESH,CHINA,2621,33034
2023,07,FLATFISH PLAICE FROZEN,NETHERLANDS,47215,86876
2023,07,FLATFISH SOLE (SOLEA SPP) FRESH,CANADA,1779,28873
2023,07,FLATFISH SOLE (SOLEA SPP) FROZEN,BELGIUM,668,19101
2023,07,FLATFISH SOLE (SOLEA SPP) FROZEN,CHINA,106016,199864
2023,07,FLATFISH SOLE (SOLEA SPP) FROZEN,GREECE,226,6475
2023,07,FLATFISH SOLE (SOLEA SPP) FROZEN,ITALY,564,16117
2023,07,FLATFISH SOLE (SOLEA SPP) FROZEN,JAPAN,16246,32143
2023,07,FLATFISH SOLE (SOLEA SPP) FROZEN,LITHUANIA,49923,200181
2023,07,FLATFISH SOLE (SOLEA SPP) FROZEN,SOUTH KOREA,450555,742547
2023,07,FLATFISH SOLE (SOLEA SPP) FROZEN,SPAIN,668,14520
2023,07,FLATFISH SOLE (SOLEA SPP) FROZEN,UKRAINE,17850,66895
2023,07,FLATFISH SOLE ROCK FROZEN,CHINA,265373,515930
2023,07,FLATFISH SOLE ROCK FROZEN,MEXICO,1403143,1242909
2023,07,FLATFISH SOLE ROCK FROZEN,NETHERLANDS,212852,385341
2023,07,FLATFISH SOLE ROCK FROZEN,SOUTH KOREA,50160,80256
2023,07,FLATFISH SOLE ROCK FROZEN,UKRAINE,23655,88655
2023,07,FLATFISH SOLE ROCK FROZEN,VIETNAM,26325,50000
2023,07,FLATFISH SOLE YELLOWFIN FROZEN,CHINA,743752,1412000
2023,07,FLATFISH SOLE YELLOWFIN FROZEN,MEXICO,93151,115297
2023,07,FLATFISH SOLE YELLOWFIN FROZEN,NETHERLANDS,90720,143338
2023,07,FLATFISH SOLE YELLOWFIN FROZEN,VIETNAM,53200,100000
2023,07,FLATFISH TURBOT GREENLAND FROZEN,CHINA,158175,425861
2023,07,FLATFISH TURBOT GREENLAND FROZEN,SOUTH KOREA,149473,454433
2023,07,FRESHWATER FISH NSPF FROZEN,MEXICO,125450,280531
2023,07,GROUNDFISH COD NSPF FILLET FROZEN,BERMUDA,408,5683
2023,07,GROUNDFISH COD NSPF FILLET FROZEN,CANADA,61420,365644
2023,07,GROUNDFISH COD NSPF FILLET FROZEN,CHINA,22054,150000
2023,07,GROUNDFISH COD NSPF FILLET FROZEN,PORTUGAL,35972,103046
2023,07,GROUNDFISH COD NSPF FRESH,CANADA,32283,144703
2023,07,GROUNDFISH COD NSPF FRESH,JAPAN,23212,171000
2023,07,GROUNDFISH COD NSPF FROZEN,ARUBA,15544,41398
2023,07,GROUNDFISH COD NSPF FROZEN,BAHAMAS,544,7080
2023,07,GROUNDFISH COD NSPF FROZEN,BELGIUM,190,3775
2023,07,GROUNDFISH COD NSPF FROZEN,BERMUDA,1506,3487
2023,07,GROUNDFISH COD NSPF FROZEN,CANADA,166143,475868
2023,07,GROUNDFISH COD NSPF FROZEN,CHINA,1801143,6222289
2023,07,GROUNDFISH COD NSPF FROZEN,DENMARK,23497,103115
2023,07,GROUNDFISH COD NSPF FROZEN,ECUADOR,174184,407584
2023,07,GROUNDFISH COD NSPF FROZEN,FRANCE,23429,77316
2023,07,GROUNDFISH COD NSPF FROZEN,GERMANY,23432,85000
2023,07,GROUNDFISH COD NSPF FROZEN,INDONESIA,94598,464027
2023,07,GROUNDFISH COD NSPF FROZEN,ITALY,180,2876
2023,07,GROUNDFISH COD NSPF FROZEN,JAPAN,13439,40317
2023,07,GROUNDFISH COD NSPF FROZEN,NORWAY,558058,2080564
2023,07,GROUNDFISH COD NSPF FROZEN,PORTUGAL,7192,20585
2023,07,GROUNDFISH COD NSPF FROZEN,SAN MARINO,22134,102924
2023,07,GROUNDFISH COD NSPF FROZEN,SOUTH KOREA,439819,1264059
2023,07,GROUNDFISH COD NSPF FROZEN,THAILAND,93922,387298
2023,07,GROUNDFISH COD NSPF FROZEN,UKRAINE,1248,5087
2023,07,GROUNDFISH HADDOCK FILLET FROZEN,BERMUDA,680,7125
2023,07,GROUNDFISH HADDOCK FRESH,CANADA,649,9963
2023,07,GROUNDFISH HAKE FILLET FROZEN,GERMANY,269400,969840
2023,07,GROUNDFISH HAKE FILLET FROZEN,LITHUANIA,10000,44000
2023,07,GROUNDFISH HAKE FILLET FROZEN,MALAYSIA,6464,30580
2023,07,GROUNDFISH HAKE FILLET FROZEN,NETHERLANDS,1601806,6639664
2023,07,GROUNDFISH HAKE FILLET FROZEN,SOUTH AFRICA,21889,77561
2023,07,GROUNDFISH HAKE FILLET FROZEN,SPAIN,373815,1268467
2023,07,GROUNDFISH HAKE FRESH,CANADA,33850,95626
2023,07,"GROUNDFISH HAKE,WHITING FROZEN",BENIN,125940,123998
2023,07,"GROUNDFISH HAKE,WHITING FROZEN",CANADA,54208,52239
2023,07,"GROUNDFISH HAKE,WHITING FROZEN",CROATIA,117600,217560
2023,07,"GROUNDFISH HAKE,WHITING FROZEN",EQUATORIAL GUINEA,47040,61152
2023,07,"GROUNDFISH HAKE,WHITING FROZEN",GEORGIA,24200,46895
2023,07,"GROUNDFISH HAKE,WHITING FROZEN",GERMANY,287400,959386
2023,07,"GROUNDFISH HAKE,WHITING FROZEN",GHANA,226080,263576
2023,07,"GROUNDFISH HAKE,WHITING FROZEN",GUINEA-BISSAU,29411,40000
2023,07,"GROUNDFISH HAKE,WHITING FROZEN",IVORY COAST,47040,61152
2023,07,"GROUNDFISH HAKE,WHITING FROZEN",LITHUANIA,883800,1654448
2023,07,"GROUNDFISH HAKE,WHITING FROZEN",MOLDOVA,23010,46708
2023,07,"GROUNDFISH HAKE,WHITING FROZEN",MONTENEGRO,117600,220147
2023,07,"GROUNDFISH HAKE,WHITING FROZEN",NETHERLANDS,797729,2106394
2023,07,"GROUNDFISH HAKE,WHITING FROZEN",NIGERIA,2279640,3654694
2023,07,"GROUNDFISH HAKE,WHITING FROZEN",SPAIN,302600,788830
2023,07,"GROUNDFISH HAKE,WHITING FROZEN",TOGO,50640,55000
2023,07,"GROUNDFISH HAKE,WHITING FROZEN",UKRAINE,984399,1735490
2023,07,GROUNDFISH NSPF DRIED,CHILE,19482,322189
2023,07,GROUNDFISH NSPF FILLET DRIED/SALTED/BRINE,CANADA,43483,229398
2023,07,GROUNDFISH NSPF FILLET FRESH,CANADA,29946,258468
2023,07,GROUNDFISH NSPF FILLET FROZEN,TURKS & CAICOS IS.,1955,11478
2023,07,GROUNDFISH NSPF FROZEN,ARUBA,548,4115
2023,07,GROUNDFISH NSPF FROZEN,BELGIUM,2616,23650
2023,07,GROUNDFISH NSPF FROZEN,CURACAO,318,2765
2023,07,GROUNDFISH NSPF FROZEN,DOMINICAN REPUBLIC,43954,72676
2023,07,GROUNDFISH NSPF FROZEN,GREECE,550,4164
2023,07,GROUNDFISH NSPF FROZEN,ITALY,3162,29578
2023,07,GROUNDFISH NSPF FROZEN,JAPAN,285,2929
2023,07,GROUNDFISH NSPF FROZEN,SPAIN,1217,11439
2023,07,GROUNDFISH NSPF FROZEN,ST.KITTS-NEVIS,862,5975
2023,07,GROUNDFISH NSPF MEAT FRESH,CANADA,3365,23868
2023,07,GROUNDFISH NSPF MEAT FROZEN,CANADA,132859,385411
2023,07,GROUNDFISH NSPF MEAT FROZEN,ESTONIA,16703,30900
2023,07,GROUNDFISH NSPF MEAT FROZEN,FRANCE,129760,298967
2023,07,GROUNDFISH NSPF MEAT FROZEN,GERMANY,21600,69120
2023,07,GROUNDFISH NSPF MEAT FROZEN,JAPAN,114000,390387
2023,07,GROUNDFISH NSPF MEAT FROZEN,LITHUANIA,850780,2169801
2023,07,GROUNDFISH NSPF MEAT FROZEN,NETHERLANDS,116067,225169
2023,07,GROUNDFISH NSPF MEAT FROZEN,POLAND,23056,58650
2023,07,GROUNDFISH NSPF MEAT FROZEN,SOUTH KOREA,21082,61159
2023,07,GROUNDFISH NSPF MEAT FROZEN,SPAIN,159430,344504
2023,07,GROUNDFISH NSPF MEAT FROZEN,THAILAND,23040,80255
2023,07,GROUNDFISH OCEAN PERCH PACIFIC FROZEN,BRITISH VIRGIN IS.,4836,23570
2023,07,GROUNDFISH OCEAN PERCH PACIFIC FROZEN,CHINA,5553471,19614926
2023,07,GROUNDFISH OCEAN PERCH PACIFIC FROZEN,GEORGIA,21420,87363
2023,07,GROUNDFISH OCEAN PERCH PACIFIC FROZEN,JAPAN,1642856,6093483
2023,07,GROUNDFISH OCEAN PERCH PACIFIC FROZEN,SOUTH KOREA,1444897,3979366
2023,07,GROUNDFISH OCEAN PERCH PACIFIC FROZEN,THAILAND,22675,48023
2023,07,GROUNDFISH OCEAN PERCH PACIFIC FROZEN,UKRAINE,78540,320330
2023,07,GROUNDFISH OCEAN PERCH PACIFIC FROZEN,VIETNAM,182275,399524
2023,07,GROUNDFISH POLLOCK ALASKA FILLET FROZEN,ANTIGUA & BARBUDA,454,2600
2023,07,GROUNDFISH POLLOCK ALASKA FILLET FROZEN,AUSTRALIA,186347,680330
2023,07,GROUNDFISH POLLOCK ALASKA FILLET FROZEN,CANADA,56428,148969
2023,07,GROUNDFISH POLLOCK ALASKA FILLET FROZEN,CHINA,56000,89600
2023,07,GROUNDFISH POLLOCK ALASKA FILLET FROZEN,FRANCE,85318,265490
2023,07,GROUNDFISH POLLOCK ALASKA FILLET FROZEN,GERMANY,1311563,4205094
2023,07,GROUNDFISH POLLOCK ALASKA FILLET FROZEN,JAPAN,88016,232848
2023,07,GROUNDFISH POLLOCK ALASKA FILLET FROZEN,MALAYSIA,21330,56430
2023,07,GROUNDFISH POLLOCK ALASKA FILLET FROZEN,NETHERLANDS,9108228,38059977
2023,07,GROUNDFISH POLLOCK ALASKA FILLET FROZEN,SOUTH KOREA,251042,1158954
2023,07,GROUNDFISH POLLOCK ALASKA FILLET FROZEN,SPAIN,20739,54864
2023,07,GROUNDFISH POLLOCK ALASKA FILLET FROZEN,SWEDEN,79545,210000
2023,07,GROUNDFISH POLLOCK ALASKA FILLET FROZEN,TAIWAN,243369,633273
2023,07,GROUNDFISH POLLOCK ALASKA FILLET FROZEN,THAILAND,70726,275832
2023,07,GROUNDFISH POLLOCK ALASKA FROZEN,CANADA,36036,79445
2023,07,GROUNDFISH POLLOCK ALASKA FROZEN,CHINA,1249116,2384147
2023,07,GROUNDFISH POLLOCK ALASKA FROZEN,GERMANY,16839,65675
2023,07,GROUNDFISH POLLOCK ALASKA FROZEN,GREECE,272,2712
2023,07,GROUNDFISH POLLOCK ALASKA FROZEN,ITALY,1360,7500
2023,07,GROUNDFISH POLLOCK ALASKA FROZEN,JAPAN,18658,32652
2023,07,GROUNDFISH POLLOCK ALASKA FROZEN,POLAND,23800,44030
2023,07,GROUNDFISH POLLOCK ALASKA FROZEN,SOUTH KOREA,169996,227708
2023,07,GROUNDFISH POLLOCK ALASKA FROZEN,UKRAINE,1921,7835
2023,07,GROUNDFISH POLLOCK ALASKA MEAT FROZEN,BAHAMAS,1546,13190
2023,07,GROUNDFISH POLLOCK ALASKA MEAT FROZEN,CANADA,5536,16060
2023,07,GROUNDFISH POLLOCK ALASKA MEAT FROZEN,NETHERLANDS,375139,826647
2023,07,GROUNDFISH POLLOCK ALASKA MEAT FROZEN,SOUTH KOREA,319755,556374
2023,07,GROUNDFISH POLLOCK ALASKA ROE FROZEN,SOUTH KOREA,125033,680405
2023,07,GROUNDFISH POLLOCK ALASKA ROE FROZEN,UKRAINE,2984,32895
2023,07,GROUNDFISH POLLOCK ALASKA SURIMI,AUSTRALIA,40410,101024
2023,07,GROUNDFISH POLLOCK ALASKA SURIMI,FRANCE,1420353,3409263
2023,07,GROUNDFISH POLLOCK ALASKA SURIMI,JAPAN,6319920,15971898
2023,07,GROUNDFISH POLLOCK ALASKA SURIMI,LITHUANIA,929280,2148709
2023,07,GROUNDFISH POLLOCK ALASKA SURIMI,NETHERLANDS,550680,1722762
2023,07,GROUNDFISH POLLOCK ALASKA SURIMI,SOUTH KOREA,11799920,29006875
2023,07,GROUNDFISH POLLOCK ALASKA SURIMI,SPAIN,558440,1476100
2023,07,GROUNDFISH POLLOCK ALASKA SURIMI,THAILAND,160400,427964
2023,07,GROUNDFISH POLLOCK ALASKA SURIMI,VIETNAM,68400,195624
2023,07,GROUNDFISH POLLOCK ATLANTIC FILLET FROZEN,CANADA,1255,4088
2023,07,GROUNDFISH POLLOCK ATLANTIC FRESH,CANADA,2554,4697
2023,07,GROUNDFISH POLLOCK ATLANTIC FROZEN,CANADA,5885,9586
2023,07,HERRING FRESH,CANADA,19055,4001
2023,07,HERRING FROZEN,CURACAO,35107,39542
2023,07,HERRING PREPARED/PRESERVED,AUSTRALIA,8977,47935
2023,07,HERRING PREPARED/PRESERVED,DOMINICAN REPUBLIC,32367,145500
2023,07,HERRING PREPARED/PRESERVED,GUATEMALA,13427,40000
2023,07,HERRING PREPARED/PRESERVED,LEBANON,3737,27913
2023,07,HERRING PREPARED/PRESERVED,UNITED KINGDOM,1418,7573
2023,07,HERRING SALTED,ANTIGUA & BARBUDA,272,2994
2023,07,"HERRING, ANCHOVY, SARDINE, SPRAT, MACKEREL, INDIAN MACKEREL, SEERFISH, JACK AND HORSE MACKEREL, JACKS, CREVALLES, COBIA, SILVER POMFRETS, PACIFIC SAURY, SCAD, CAPELIN, SWORDFISH, KAWAKAWA, BONITO, MARLIN, SAILFISH, SPEARFISH DRIED",CANADA,5810,63539
2023,07,"JACK,HORSE MACKEREL FRESH",MEXICO,2916,13314
2023,07,"JACK,HORSE MACKEREL FROZEN",BAHAMAS,1134,3564
2023,07,LOBSTER (HOMARUS SPP.) FROZEN,ARUBA,3770,75800
2023,07,LOBSTER (HOMARUS SPP.) FROZEN,BAHAMAS,131,3225
2023,07,LOBSTER (HOMARUS SPP.) FROZEN,BELGIUM,303,13528
2023,07,LOBSTER (HOMARUS SPP.) FROZEN,BERMUDA,1172,16036
2023,07,LOBSTER (HOMARUS SPP.) FROZEN,CANADA,58220,980804
2023,07,LOBSTER (HOMARUS SPP.) FROZEN,CHINA - HONG KONG,299,13200
2023,07,LOBSTER (HOMARUS SPP.) FROZEN,GREECE,260,11750
2023,07,LOBSTER (HOMARUS SPP.) FROZEN,ITALY,1808,87034
2023,07,LOBSTER (HOMARUS SPP.) FROZEN,SINT MAARTEN,73,3120
2023,07,LOBSTER (HOMARUS SPP.) FROZEN,SPAIN,2844,124922
2023,07,LOBSTER (HOMARUS SPP.) FROZEN,ST.KITTS-NEVIS,588,12036
2023,07,LOBSTER (HOMARUS SPP.) FROZEN,SWAZILAND,2298,34937
2023,07,LOBSTER (HOMARUS SPP.) FROZEN,SWEDEN,2177,33097
2023,07,LOBSTER (HOMARUS SPP.) FROZEN,THAILAND,1223,66177
2023,07,LOBSTER (HOMARUS SPP.) FROZEN,TURKEY,1143,37800
2023,07,LOBSTER (HOMARUS SPP.) FROZEN,TURKS & CAICOS IS.,181,8540
2023,07,LOBSTER (HOMARUS SPP.) LIVE/FRESH,BAHRAIN,88,2816
2023,07,LOBSTER (HOMARUS SPP.) LIVE/FRESH,BELGIUM,1364,35874
2023,07,LOBSTER (HOMARUS SPP.) LIVE/FRESH,BULGARIA,361,10245
2023,07,LOBSTER (HOMARUS SPP.) LIVE/FRESH,CANADA,3560424,43343014
2023,07,LOBSTER (HOMARUS SPP.) LIVE/FRESH,CHINA,492577,9539785
2023,07,LOBSTER (HOMARUS SPP.) LIVE/FRESH,CHINA - HONG KONG,73496,1582948
2023,07,LOBSTER (HOMARUS SPP.) LIVE/FRESH,CYPRUS,326,10547
2023,07,LOBSTER (HOMARUS SPP.) LIVE/FRESH,FRANCE,41838,1003810
2023,07,LOBSTER (HOMARUS SPP.) LIVE/FRESH,INDONESIA,315,8605
2023,07,LOBSTER (HOMARUS SPP.) LIVE/FRESH,ISRAEL,300,9000
2023,07,LOBSTER (HOMARUS SPP.) LIVE/FRESH,ITALY,184961,4739065
2023,07,LOBSTER (HOMARUS SPP.) LIVE/FRESH,JAPAN,1921,48686
2023,07,LOBSTER (HOMARUS SPP.) LIVE/FRESH,LEBANON,789,22881
2023,07,LOBSTER (HOMARUS SPP.) LIVE/FRESH,MALAYSIA,6531,182970
2023,07,LOBSTER (HOMARUS SPP.) LIVE/FRESH,MEXICO,137,4110
2023,07,LOBSTER (HOMARUS SPP.) LIVE/FRESH,NORWAY,4944,137533
2023,07,LOBSTER (HOMARUS SPP.) LIVE/FRESH,PHILIPPINES,1331,31365
2023,07,LOBSTER (HOMARUS SPP.) LIVE/FRESH,QATAR,6155,196712
2023,07,LOBSTER (HOMARUS SPP.) LIVE/FRESH,ROMANIA,628,23700
2023,07,LOBSTER (HOMARUS SPP.) LIVE/FRESH,SAUDI ARABIA,2273,63044
2023,07,LOBSTER (HOMARUS SPP.) LIVE/FRESH,SINGAPORE,11386,334948
2023,07,LOBSTER (HOMARUS SPP.) LIVE/FRESH,SOUTH KOREA,7176,148500
2023,07,LOBSTER (HOMARUS SPP.) LIVE/FRESH,SPAIN,69433,1495696
2023,07,LOBSTER (HOMARUS SPP.) LIVE/FRESH,SWEDEN,3953,112220
2023,07,LOBSTER (HOMARUS SPP.) LIVE/FRESH,SWITZERLAND,1850,51720
2023,07,LOBSTER (HOMARUS SPP.) LIVE/FRESH,TAIWAN,20508,441365
2023,07,LOBSTER (HOMARUS SPP.) LIVE/FRESH,THAILAND,17826,483211
2023,07,LOBSTER (HOMARUS SPP.) LIVE/FRESH,TURKEY,3919,100800
2023,07,LOBSTER (HOMARUS SPP.) LIVE/FRESH,UNITED ARAB EMIRATES,6870,181726
2023,07,LOBSTER (HOMARUS SPP.) LIVE/FRESH,UNITED KINGDOM,5440,97878
2023,07,LOBSTER (HOMARUS SPP.) LIVE/FRESH,VIETNAM,4121,93000
2023,07,LOBSTER (HOMARUS SPP.)DRIED/SALTED/BRINE,GREECE,1838,21879
2023,07,LOBSTER (HOMARUS SPP.)DRIED/SALTED/BRINE,ITALY,3154,40112
2023,07,LOBSTER (HOMARUS SPP.)DRIED/SALTED/BRINE,JAPAN,1132,17321
2023,07,LOBSTER (HOMARUS SPP.)DRIED/SALTED/BRINE,SINGAPORE,251,10029
2023,07,LOBSTER NORWAY FROZEN,PHILIPPINES,4536,196200
2023,07,LOBSTER NSPF OTHER PREPARATIONS,CANADA,8326,137044
2023,07,LOBSTER NSPF OTHER PREPARATIONS,SPAIN,13816,200340
2023,07,LOBSTER NSPF PRODUCTS PREPARED DINNERS,BAHAMAS,60,3432
2023,07,LOBSTER NSPF PRODUCTS PREPARED DINNERS,DENMARK,24822,307914
2023,07,LOBSTER NSPF PRODUCTS PREPARED DINNERS,SOUTH KOREA,28278,706000
2023,07,LOBSTER NSPF PRODUCTS PREPARED DINNERS,ST.KITTS-NEVIS,136,6462
2023,07,LOBSTER ROCK CARIBBEAN SPINY FROZEN,BAHAMAS,28,4180
2023,07,LOBSTER ROCK NSPF FROZEN,CANADA,146,7104
2023,07,MACKEREL FRESH,CANADA,100335,210826
2023,07,MACKEREL FRESH,MONTSERRAT,203,2559
2023,07,MACKEREL FROZEN,SINT MAARTEN,544,3540
2023,07,MACKEREL PREPARED/PRESERVED,PALAU,1143,4662
2023,07,MARINE FISH NSPF FRESH,CANADA,213391,1485953
2023,07,MARINE FISH NSPF FRESH,ITALY,4731,21600
2023,07,MARINE FISH NSPF FRESH,SINT MAARTEN,1844,8718
2023,07,MARINE FISH NSPF FROZEN,BAHAMAS,335,4690
2023,07,MARINE FISH NSPF FROZEN,BRITISH VIRGIN IS.,2268,17431
2023,07,MARINE FISH NSPF FROZEN,MEXICO,29779,62094
2023,07,MARINE FISH NSPF FROZEN,TURKS & CAICOS IS.,973,7269
2023,07,MOLLUSCS NSPF FROZEN,CHINA - HONG KONG,30845,631170
2023,07,MOLLUSCS NSPF PREPARED/PRESERVED,CURACAO,544,3540
2023,07,MONKFISH FRESH,BELGIUM,5987,25248
2023,07,MONKFISH FRESH,CANADA,5683,40060
2023,07,MONKFISH FROZEN,SOUTH KOREA,86000,331348
2023,07,MULLET ROE FROZEN,ITALY,22226,662920
2023,07,MUSSELS FROZEN,ARUBA,2694,21631
2023,07,MUSSELS FROZEN,BERMUDA,635,2668
2023,07,MUSSELS FROZEN,FRENCH POLYNESIA,400,5600
2023,07,MUSSELS FROZEN,GUATEMALA,68420,203040
2023,07,MUSSELS LIVE/FRESH FARMED,CANADA,6684,30738
2023,07,MUSSELS LIVE/FRESH WILD,JAPAN,19958,63000
2023,07,MUSSELS NSPF PREPARED/PRESERVED,CURACAO,816,8550
2023,07,OCTOPUS FROZEN,ARUBA,1422,10044
2023,07,OCTOPUS FROZEN,BAHAMAS,463,9177
2023,07,OCTOPUS FROZEN,CANADA,503,6053
2023,07,OCTOPUS FROZEN,CURACAO,561,8291
2023,07,OCTOPUS FROZEN,PANAMA,9000,36669
2023,07,OCTOPUS FROZEN,SINT MAARTEN,476,7034
2023,07,OCTOPUS FROZEN,ST.LUCIA,91,3498
2023,07,OCTOPUS LIVE/FRESH,CURACAO,254,2604
2023,07,OCTOPUS NSPF PREPARED/PRESERVED,DOMINICAN REPUBLIC,408,5272
2023,07,OYSTERS DRIED/SALTED/BRINE FARMED,CANADA,2154,32101
2023,07,OYSTERS DRIED/SALTED/BRINE FARMED,GHANA,14850,160316
2023,07,OYSTERS DRIED/SALTED/BRINE FARMED,MEXICO,1048,11953
2023,07,OYSTERS FROZEN FARMED,DOMINICAN REPUBLIC,680,5750
2023,07,OYSTERS FROZEN FARMED,JAMAICA,1033,10800
2023,07,OYSTERS LIVE/FRESH,CANADA,107226,741483
2023,07,OYSTERS LIVE/FRESH,CHINA,1656,19354
2023,07,OYSTERS LIVE/FRESH,CHINA - HONG KONG,38304,307561
2023,07,OYSTERS LIVE/FRESH,JAPAN,930,7400
2023,07,OYSTERS LIVE/FRESH,MALAYSIA,11954,77331
2023,07,OYSTERS LIVE/FRESH,PHILIPPINES,920,13075
2023,07,OYSTERS LIVE/FRESH,SINGAPORE,5826,63932
2023,07,OYSTERS LIVE/FRESH,TAIWAN,5208,41610
2023,07,OYSTERS PREPARED/PRESERVED,SPAIN,862,5940
2023,07,RAYS AND SKATES (RAJIDAE) MEAT FROZEN,CANADA,4920,23368
2023,07,RAYS AND SKATES (RAJIDAE) MEAT FROZEN,SOUTH KOREA,82392,239075
2023,07,"RAYS, SKATES FRESH",CANADA,17545,65886
2023,07,"RAYS, SKATES FROZEN",FRANCE,46220,183241
2023,07,"RAYS, SKATES FROZEN",JAPAN,18830,41513
2023,07,"RAYS, SKATES FROZEN",SOUTH KOREA,390680,1361479
2023,07,"RAYS, SKATES FROZEN",UNITED KINGDOM,2256,9479
2023,07,REPTILE FRESH/FROZEN,CANADA,2176,26290
2023,07,REPTILE FRESH/FROZEN,MEXICO,252,4940
2023,07,REPTILE MEAT DRIED/SALTED/BRINE/SMOKED,TAIWAN,16149,109557
2023,07,SABLEFISH FRESH,BAHAMAS,1344,11858
2023,07,SABLEFISH FRESH,UNITED KINGDOM,39959,352451
2023,07,SABLEFISH FROZEN,CHINA,180617,1686414
2023,07,SABLEFISH FROZEN,INDONESIA,8528,158655
2023,07,SABLEFISH FROZEN,JAPAN,686582,6725442
2023,07,SABLEFISH FROZEN,NETHERLANDS,52267,455036
2023,07,SABLEFISH FROZEN,PORTUGAL,11340,277500
2023,07,SABLEFISH FROZEN,SOUTH KOREA,92532,1042015
2023,07,SABLEFISH FROZEN,UNITED ARAB EMIRATES,7983,169247
2023,07,SABLEFISH FROZEN,UNITED KINGDOM,22000,370000
2023,07,SABLEFISH FROZEN,VIETNAM,8703,117600
2023,07,SALMON ATLANTIC FRESH FARMED,CANADA,797674,7579024
2023,07,SALMON ATLANTIC FRESH WILD,BERMUDA,179,3822
2023,07,SALMON ATLANTIC FRESH WILD,CANADA,1314,20561
2023,07,"SALMON ATLANTIC,DANUBE FROZEN",ANTIGUA & BARBUDA,2301,17845
2023,07,"SALMON ATLANTIC,DANUBE FROZEN",ARUBA,1582,23011
2023,07,"SALMON ATLANTIC,DANUBE FROZEN",BAHAMAS,1015,21504
2023,07,"SALMON ATLANTIC,DANUBE FROZEN",CURACAO,16962,143944
2023,07,"SALMON ATLANTIC,DANUBE FROZEN",GUYANA,1102,22746
2023,07,"SALMON ATLANTIC,DANUBE FROZEN",HAITI,450,6052
2023,07,"SALMON ATLANTIC,DANUBE FROZEN",HONDURAS,122,4355
2023,07,"SALMON ATLANTIC,DANUBE FROZEN",ITALY,4046,60886
2023,07,"SALMON ATLANTIC,DANUBE FROZEN",JAPAN,195,2708
2023,07,"SALMON ATLANTIC,DANUBE FROZEN",MEXICO,7578,121129
2023,07,"SALMON ATLANTIC,DANUBE FROZEN",NICARAGUA,150,5700
2023,07,"SALMON ATLANTIC,DANUBE FROZEN",SINT MAARTEN,620,9037
2023,07,"SALMON ATLANTIC,DANUBE FROZEN",SPAIN,572,9457
